train_acc,train_loss,val_acc,val_loss
0.02393684210526316,4.4084883,0.046000000000000006,4.2478075
0.04547368421052632,4.1708927,0.0636,4.0660286
0.06063157894736843,4.0649357,0.06280000000000001,4.068397
0.07444210526315789,3.9860952,0.07800000000000001,3.9409857
0.08395789473684212,3.9115894,0.09960000000000001,3.8348715
0.09484210526315791,3.8482652,0.09680000000000001,3.8645597
0.10395789473684212,3.784113,0.1124,3.7531219
0.11088421052631581,3.747043,0.10799999999999998,3.772495
0.11974736842105263,3.69746,0.13319999999999999,3.6488767
0.13021052631578947,3.6499457,0.14600000000000002,3.5532084
0.13816842105263158,3.6101692,0.14520000000000002,3.6028626
0.14313684210526317,3.5715528,0.1432,3.5495696
0.15103157894736838,3.530429,0.1508,3.5315428
0.15804210526315787,3.486727,0.17159999999999997,3.3963034
0.16490526315789472,3.4439735,0.1564,3.415617
0.1732,3.4028146,0.1696,3.357147
0.18227368421052634,3.3559725,0.17360000000000003,3.467622
0.1884,3.3203049,0.19480000000000003,3.2573283
0.19351578947368422,3.2754836,0.19039999999999999,3.2436056
0.20307368421052632,3.2388117,0.20120000000000002,3.2490838
0.2055578947368421,3.1992342,0.20919999999999997,3.1780708
0.21446315789473686,3.1637266,0.21359999999999998,3.1157005
0.22018947368421055,3.1327727,0.21200000000000002,3.1674945
0.22477894736842108,3.0976794,0.23279999999999998,3.0971308
0.23080000000000003,3.0682168,0.25,2.985684
0.23694736842105266,3.0325718,0.21439999999999998,3.1522312
0.24218947368421054,3.0098119,0.22200000000000003,3.133436
0.24804210526315787,2.9767008,0.23919999999999997,2.9795706
0.2552,2.9414117,0.21959999999999996,3.2088482
0.25816842105263155,2.9147398,0.2516,2.9558542
0.26633684210526315,2.883655,0.2556,2.930624
0.27029473684210525,2.862035,0.276,2.854988
0.2771789473684211,2.8352873,0.2564,2.8916197
0.28147368421052626,2.80325,0.264,2.8645213
0.2872421052631579,2.7904427,0.26839999999999997,2.867533
0.29138947368421053,2.7647347,0.27240000000000003,2.924272
0.2932842105263158,2.7453172,0.2912,2.7542715
0.2981684210526316,2.719408,0.28240000000000004,2.8013036
0.30602105263157897,2.6908348,0.288,2.7413018
0.3096421052631579,2.6681595,0.2808,2.7554226
0.31311578947368424,2.6520388,0.30160000000000003,2.6792364
0.32061052631578946,2.6266823,0.2992,2.7306762
0.31922105263157896,2.6064265,0.2856,2.731774
0.32486315789473685,2.597472,0.3064,2.7026665
0.3276,2.578458,0.30000000000000004,2.693508
0.3317894736842106,2.56023,0.3004,2.7537806
0.33536842105263154,2.540914,0.29719999999999996,2.7698917
0.3391368421052631,2.5238929,0.3196,2.6263287
0.3408210526315789,2.5123734,0.30720000000000003,2.6880043
0.3430947368421053,2.4983795,0.31960000000000005,2.5812783
0.3482526315789474,2.4818082,0.30839999999999995,2.7388396
0.35231578947368425,2.4654374,0.2948,2.7142959
0.35431578947368425,2.442173,0.29760000000000003,2.6888268
0.3578526315789474,2.4297323,0.3164,2.663519
0.36018947368421056,2.4181004,0.33840000000000003,2.5079932
0.3646315789473684,2.404211,0.33559999999999995,2.5512795
0.3678947368421053,2.3872354,0.34240000000000004,2.5452373
0.3671578947368421,2.380018,0.3344,2.53996
0.3732631578947368,2.3571336,0.3332,2.5325067
0.3754105263157895,2.3526917,0.33199999999999996,2.5234132
0.37587368421052636,2.3455813,0.3272,2.5569236
0.3794526315789474,2.3305926,0.3472,2.4728146
0.38385263157894733,2.3201406,0.34600000000000003,2.4492445
0.3855789473684211,2.3046105,0.35,2.4788668
0.3872421052631579,2.298106,0.3508,2.4582605
0.39021052631578945,2.2861,0.3616,2.415562
0.39132631578947374,2.2722492,0.358,2.4352767
0.3942947368421053,2.263839,0.35119999999999996,2.4635787
0.39534736842105267,2.2504225,0.3492,2.4598615
0.3980631578947368,2.246803,0.37079999999999996,2.3993435
0.3998736842105263,2.233672,0.3592,2.4084818
0.40416842105263157,2.2249837,0.3724,2.3858697
0.4045052631578947,2.2190158,0.3636000000000001,2.372972
0.4056,2.2107797,0.3764,2.358662
0.40873684210526323,2.1993742,0.3664,2.3860989
0.4115368421052632,2.190938,0.37,2.3627858
0.4118105263157895,2.1831164,0.3696,2.3926718
0.4129684210526316,2.181084,0.36879999999999996,2.3671763
0.41589473684210526,2.1704888,0.38480000000000003,2.347398
0.41397894736842106,2.1668854,0.37200000000000005,2.3592658
0.4201263157894737,2.155435,0.36560000000000004,2.3660533
0.4169684210526316,2.155486,0.38159999999999994,2.3431914
0.4191789473684211,2.1499393,0.37200000000000005,2.34583
0.422,2.1360302,0.37439999999999996,2.3619797
0.42214736842105266,2.1381733,0.37799999999999995,2.3377316
0.4218736842105263,2.130859,0.3796,2.337662
0.4241263157894737,2.1295383,0.3824,2.338507
0.4241473684210526,2.1299188,0.386,2.329413
0.42610526315789476,2.1173584,0.38040000000000007,2.3489542
0.4283368421052631,2.1186337,0.3832,2.3278577
0.42844210526315796,2.114768,0.3832,2.326509
0.4292,2.111019,0.3836,2.327466
0.4289052631578948,2.1055486,0.384,2.3235235
0.42886315789473695,2.109561,0.3804,2.3312347
0.42953684210526316,2.1085145,0.3864,2.32258
0.42501052631578945,2.1092865,0.38160000000000005,2.3262513
0.4342315789473684,2.0931478,0.3832,2.3298995
0.4326947368421053,2.0983045,0.38120000000000004,2.338772
0.4307578947368421,2.105066,0.38559999999999994,2.3260262
0.43061052631578944,2.1000073,0.38360000000000005,2.3263674
