train_acc,train_loss,val_acc,val_loss
0.011389473684210527,15.634459,0.012400000000000001,9.501255
0.013494736842105264,4.6619473,0.008400000000000001,10.266623
0.013894736842105267,4.62184,0.0144,5.417242
0.012568421052631578,4.639082,0.0172,4.6351256
0.013389473684210526,4.615843,0.0104,4.8478165
0.014842105263157896,4.5763316,0.011600000000000001,5.0810437
0.019978947368421054,4.4918866,0.0184,4.54756
0.02376842105263158,4.4222655,0.0264,4.34826
0.028042105263157896,4.351973,0.0252,4.8600507
0.03176842105263158,4.310315,0.04,4.348152
0.03814736842105263,4.250667,0.0384,4.249034
0.025347368421052636,92.57687,0.0084,236584260.0
0.009578947368421051,949.56305,0.0072,94.40935
0.010189473684210526,73.81214,0.012000000000000002,65.90311
0.010526315789473684,33.283752,0.008,20.867405
0.010736842105263157,21.158367,0.011600000000000001,87.708405
0.009873684210526314,23.198498,0.0076,49.82888
0.009789473684210527,15.13573,0.0084,42.075718
0.010126315789473683,25.094505,0.0072,98.0641
0.010610526315789473,8.546671,0.0084,60.447895
0.01065263157894737,9.359517,0.008400000000000001,104.56282
0.011157894736842104,7.428799,0.012000000000000002,10.684087
0.010252631578947369,6.921216,0.0076,21.268227
0.011010526315789474,61.3119,0.011200000000000002,15.031041
0.010610526315789473,6.031432,0.012000000000000002,12.753875
0.010610526315789475,5.641435,0.012400000000000001,20.846617
0.011052631578947368,5.568452,0.01,18.47592
0.011094736842105265,5.359808,0.012400000000000001,12.837013
0.010589473684210529,5.279981,0.014000000000000002,9.0129795
0.01065263157894737,5.1423063,0.0108,14.395668
0.011157894736842106,4.9580097,0.012000000000000002,7.8411546
0.011410526315789473,4.9177766,0.008,13.389492
0.01071578947368421,5.1802626,0.008400000000000001,6.076131
0.011389473684210527,4.895284,0.0084,7.828327
0.010210526315789474,180.31529,0.0088,2875.12
0.01202105263157895,6.153182,0.0096,214458.6
0.009978947368421053,5.5729055,0.012000000000000002,60023.055
0.010484210526315789,5.465051,0.008400000000000001,21708.463
0.010378947368421052,5.482681,0.011600000000000001,185251.36
0.010294736842105265,5.4015636,0.008,138363.98
0.011284210526315789,5.379037,0.0088,130117.4
0.011242105263157895,5.386026,0.012400000000000001,145.92697
0.010905263157894736,5.1662364,0.0128,12996.383
0.011284210526315789,5.077187,0.0104,153.52396
0.012126315789473686,5.0055695,0.0104,61.130928
0.012652631578947368,4.9631925,0.016800000000000002,8.110642
0.012778947368421053,4.9459324,0.0108,7.028469
0.01463157894736842,4.8390265,0.0068000000000000005,4.9893537
0.015305263157894738,4.74176,0.016800000000000002,4.8857355
0.017073684210526314,4.708487,0.017200000000000003,4.6155443
0.017599999999999998,4.66702,0.024000000000000004,4.7779765
0.015389473684210528,5.071731,0.02,4.7349534
0.018989473684210525,4.654464,0.022400000000000003,4.6448774
0.017073684210526314,4.6331897,0.0152,4.5798783
0.019642105263157895,4.5576577,0.015600000000000001,4.5313964
0.0192,4.6015997,0.0144,4.6548223
0.019936842105263156,4.525425,0.026800000000000004,4.5687785
0.02547368421052632,4.4055376,0.019600000000000003,4.3651104
0.02785263157894737,4.366735,0.0256,4.429288
0.029705263157894735,4.3474903,0.0264,4.292253
0.03570526315789474,4.2597547,0.039200000000000006,4.3810563
0.029494736842105268,4.552466,0.015600000000000001,5.0299535
0.02486315789473684,4.4759846,0.0276,4.4614854
0.03381052631578948,4.246389,0.034800000000000005,4.166164
0.04054736842105264,4.197781,0.039599999999999996,4.1665177
0.0412842105263158,4.1745625,0.0476,4.1383862
0.04338947368421053,4.165735,0.04,4.1762075
0.030294736842105263,4.431806,0.025600000000000005,4.5486135
0.023831578947368422,4.513406,0.029200000000000004,4.427943
0.029810526315789475,4.3286624,0.0376,4.2360096
0.034610526315789474,4.232342,0.046000000000000006,4.1547155
0.03905263157894737,4.19036,0.0444,4.1188107
0.04061052631578947,4.1717877,0.05000000000000001,4.0943413
0.04307368421052632,4.153816,0.0416,4.073563
0.04534736842105263,4.1345286,0.0444,4.0684285
0.04477894736842106,4.1221685,0.064,4.07254
0.048484210526315796,4.1033587,0.049600000000000005,4.044108
0.05151578947368422,4.0896134,0.0524,4.03692
0.05115789473684212,4.084352,0.054000000000000006,4.028432
0.05305263157894737,4.0673347,0.0536,4.027864
0.058357894736842116,4.0511837,0.0572,4.044698
0.05922105263157895,4.03992,0.0656,4.0059295
0.061178947368421055,4.0270615,0.06880000000000001,4.0160646
0.06298947368421054,4.017203,0.0616,3.971801
0.0636,4.0083594,0.06760000000000001,3.9529943
0.0664,3.9988358,0.0692,3.962811
0.06846315789473684,3.9914558,0.07400000000000001,3.9486682
0.06911578947368421,3.97974,0.0728,3.970278
0.07160000000000001,3.970974,0.0792,3.9203217
0.07168421052631578,3.9655626,0.07919999999999999,3.9151015
0.07349473684210528,3.9599926,0.0808,3.9277046
0.0756842105263158,3.955786,0.07640000000000001,3.9037802
0.07446315789473686,3.94922,0.07600000000000001,3.9067156
0.07593684210526318,3.9444084,0.07880000000000001,3.911522
0.07560000000000001,3.9442594,0.07720000000000002,3.9114192
0.07557894736842106,3.9389827,0.08439999999999999,3.8919964
0.07831578947368421,3.9375303,0.08639999999999999,3.894989
0.07781052631578947,3.9387782,0.08,3.8972578
0.07985263157894738,3.9347093,0.08560000000000001,3.8960714
0.07856842105263159,3.9336097,0.084,3.8933535
