train_acc,train_loss,val_acc,val_loss
0.010357894736842106,3241.942,0.012000000000000002,992.86694
0.01071578947368421,344.088,0.0064,289.047
0.010378947368421054,116.228065,0.0092,92.80644
0.00983157894736842,51.53922,0.012399999999999998,6.5852485
0.010042105263157894,8.577119,0.011200000000000002,6.9445715
0.010694736842105264,12.232621,0.012000000000000002,6.974082
0.00983157894736842,6.957907,0.0108,10.046308
0.01,9.366986,0.009200000000000002,6.196038
0.010463157894736843,5.5568843,0.008,5.3665295
0.012063157894736843,5.711682,0.0096,5.300238
0.010189473684210526,741118.56,0.011200000000000002,58631.75
0.009915789473684213,35270.44,0.012,27295.113
0.01008421052631579,29896.781,0.011199999999999998,29237.42
0.009936842105263159,27416.262,0.009200000000000002,15445.238
0.00936842105263158,14794.627,0.0092,6494.221
0.0112,13431.162,0.013600000000000001,8868.884
0.00983157894736842,11728.704,0.0108,10009.8545
0.009473684210526316,8731.174,0.007200000000000001,9781.8
0.009915789473684211,13250.118,0.011200000000000002,10892.456
0.009515789473684212,8177.6426,0.0096,17386.13
0.010463157894736841,24154.893,0.011600000000000001,6999.2227
0.010547368421052633,10508.113,0.0072,16278.174
0.010126315789473685,16413.955,0.0076,20367.36
0.010547368421052632,8861.05,0.009600000000000001,3575.9585
0.009578947368421055,5081.366,0.0108,7906.913
0.010757894736842103,19835.29,0.0068000000000000005,5988.338
0.010210526315789474,4356.8857,0.0104,3997.5361
0.009810526315789476,2566.6396,0.01,2429.7542
0.010357894736842106,2974.2341,0.009200000000000002,1971.9468
0.009663157894736842,7813.864,0.011200000000000002,9782.729
0.00951578947368421,3497.1794,0.012400000000000001,2814.4863
0.010505263157894738,42913.17,0.008400000000000001,6105.0044
0.010336842105263158,5275.75,0.013999999999999999,4455.4214
0.00934736842105263,4072.2969,0.01,2995.5483
0.010757894736842103,2579.588,0.012000000000000002,2978.0156
0.009684210526315788,1973.5176,0.012400000000000001,6740.1367
0.0108,2760.9036,0.012000000000000002,1930.7931
0.010336842105263158,1337.9628,0.0072,1764.6837
0.00991578947368421,730.2988,0.008,495.48132
0.00968421052631579,1152.6243,0.008,1711.9542
0.00976842105263158,1021.232,0.008,4187.0923
0.010168421052631577,753.70605,0.0108,153.2537
0.010589473684210527,172.57587,0.0096,154.66237
0.009557894736842105,130.31703,0.013600000000000001,61.821354
0.009789473684210527,95.22729,0.012400000000000001,55.56119
0.009957894736842107,80.0398,0.0104,67.804596
0.01,496.34317,0.0084,2276.7107
0.010210526315789474,542.06775,0.011600000000000001,140.78897
0.009452631578947369,93.94914,0.01,125.090126
0.009473684210526316,71.72628,0.012400000000000001,72.92361
0.009747368421052631,44.980717,0.0104,70.18234
0.010421052631578945,43.660484,0.011200000000000002,38.729195
0.010442105263157895,27.584936,0.013600000000000001,147.72508
0.011031578947368422,35.93773,0.0092,5.1235876
0.01,6.5508666,0.009200000000000002,17.17832
0.009094736842105263,4583.927,0.0108,44285.387
0.01056842105263158,4941.8164,0.0068,721.8703
0.010105263157894739,537.0368,0.013600000000000001,426.32678
0.010042105263157896,404.5217,0.011200000000000002,354.62527
0.009073684210526315,288.08356,0.012000000000000002,269.82797
0.01031578947368421,226.49034,0.0096,259.42334
0.009936842105263159,276.41763,0.006000000000000001,357.72498
0.009663157894736842,217.51361,0.0076,146.19283
0.009536842105263158,179.94363,0.0092,180.26324
0.010042105263157896,181.29448,0.0076,165.07838
0.009305263157894737,128.59865,0.0072,113.3711
0.009578947368421055,115.319885,0.0076,165.0987
0.010357894736842106,103.69344,0.008,74.761665
0.009894736842105263,77.09282,0.012400000000000001,62.73369
0.009452631578947369,444.26242,0.0104,131.6045
0.009852631578947368,107.549095,0.011199999999999998,79.25106
0.010968421052631579,72.59747,0.0132,63.28655
0.01023157894736842,48.478252,0.012800000000000002,32.15518
0.010378947368421052,41.14207,0.014400000000000001,46.36857
0.010505263157894738,45.164482,0.0088,43.972042
0.010126315789473685,32.10501,0.0092,26.194422
0.012021052631578948,29.766973,0.0088,14.259677
0.010294736842105265,27.34341,0.0212,23.489252
0.011263157894736843,19.338346,0.009600000000000001,22.670818
0.011578947368421053,15.979516,0.0144,14.829848
0.010673684210526314,16.422497,0.01,17.260876
0.011263157894736843,13.900541,0.0092,19.090147
0.011326315789473686,9.774167,0.013199999999999998,7.735545
0.011747368421052631,8.843458,0.0076,11.330258
0.011557894736842106,9.443309,0.0104,16.12985
0.011789473684210525,7.325659,0.009600000000000001,5.45865
0.01202105263157895,6.6113954,0.0092,7.4134617
0.012,5.9268055,0.009999999999999998,6.7332444
0.01271578947368421,5.5334277,0.008400000000000001,5.321773
0.01368421052631579,5.244598,0.0144,5.1790276
0.012926315789473683,5.1136184,0.014800000000000002,5.069022
0.014,4.912323,0.0104,5.328651
0.015094736842105263,4.8300805,0.014000000000000002,4.679765
0.015347368421052634,4.7813025,0.0088,4.6515517
0.015494736842105266,4.7147985,0.013600000000000001,4.700104
0.017221052631578946,4.6536484,0.0164,4.600129
0.018105263157894735,4.619097,0.018000000000000002,4.583718
0.019473684210526317,4.5739665,0.018400000000000003,4.5604625
0.02048421052631579,4.555512,0.018400000000000003,4.541394
0.021368421052631578,4.538714,0.015600000000000001,4.5412087
