train_acc,train_loss,val_acc,val_loss
0.018357894736842104,4.524006,0.018000000000000002,4.4909306
0.01751578947368421,4.73002,0.0108,6.496916
0.017242105263157895,4.495979,0.028000000000000004,4.377378
0.026294736842105267,4.362055,0.027999999999999997,4.3101883
0.03212631578947369,4.282483,0.022400000000000003,4.3207345
0.0332421052631579,4.234172,0.0204,4.8135724
0.012757894736842105,5.9747705,0.015200000000000002,4.6150503
0.018063157894736843,4.6101675,0.016800000000000002,4.488212
0.02250526315789474,4.44591,0.013999999999999999,4.631816
0.02642105263157895,4.3494735,0.032,4.469725
0.031031578947368424,4.2780576,0.0304,4.2426863
0.034231578947368425,4.2463765,0.0376,4.3676434
0.03256842105263158,4.3075027,0.039200000000000006,4.154383
0.03833684210526316,4.188287,0.0608,4.0583735
0.044000000000000004,4.1422973,0.0544,4.06482
0.04625263157894737,4.0997744,0.0476,4.0867915
0.05025263157894737,4.0787144,0.062,4.0326633
0.022063157894736844,17.164045,0.0104,4.8571267
0.009473684210526316,4.742764,0.0116,4.735263
0.016799999999999995,4.6292577,0.0256,4.623854
0.02795789473684211,4.4777355,0.033600000000000005,4.3571205
0.029536842105263156,4.3776402,0.0344,4.314824
0.030673684210526315,4.337799,0.036800000000000006,4.2977715
0.0324,4.3202486,0.0344,4.25543
0.03290526315789474,4.2893863,0.0436,4.231001
0.03549473684210526,4.26339,0.044800000000000006,4.2226167
0.036021052631578954,4.243968,0.0352,4.1939983
0.03945263157894737,4.1987767,0.04880000000000001,4.1222496
0.04178947368421053,4.1991577,0.062,4.0759606
0.05145263157894737,4.091818,0.0432,4.178196
0.05778947368421053,4.0471935,0.06520000000000001,4.020766
0.06282105263157894,4.0040197,0.0664,3.9733615
0.0641263157894737,3.9909317,0.0816,3.9108331
0.06793684210526317,3.9386935,0.07600000000000001,3.8979144
0.07338947368421052,3.9145417,0.0756,3.884659
0.06789473684210527,3.977439,0.0524,4.080217
0.07349473684210527,3.9178607,0.0928,3.812891
0.08677894736842105,3.8343658,0.08439999999999999,3.8233733
0.09109473684210527,3.7973714,0.10400000000000001,3.8527927
0.09894736842105264,3.7549164,0.096,3.711609
0.10018947368421054,3.7597294,0.09960000000000001,3.8664856
0.10987368421052635,3.694998,0.1048,3.6689987
0.11781052631578949,3.6548452,0.10719999999999999,3.765527
0.05850526315789474,4.36477,0.0316,4.360131
0.027284210526315793,4.326489,0.026799999999999997,4.2260704
0.03206315789473684,4.2381253,0.034800000000000005,4.3043275
0.03943157894736843,4.1651425,0.06,4.0268373
0.06261052631578949,4.001489,0.07880000000000001,3.9222052
0.07726315789473685,3.8913846,0.0788,3.8332696
0.08490526315789475,3.8110168,0.1092,3.6593857
0.09618947368421053,3.7447312,0.098,3.671144
0.10578947368421053,3.684703,0.09960000000000001,3.8013635
0.11471578947368423,3.63044,0.114,3.6178138
0.12393684210526316,3.5795195,0.1148,3.5698102
0.12578947368421056,3.5760784,0.09119999999999999,3.7559502
0.1296842105263158,3.53831,0.1292,3.4860473
0.1426526315789474,3.4595852,0.14279999999999998,3.4353037
0.14694736842105266,3.4261198,0.15680000000000002,3.4049573
0.15425263157894736,3.3947322,0.16920000000000002,3.320135
0.15675789473684212,3.36898,0.1548,3.3797522
0.16414736842105263,3.3428242,0.168,3.337124
0.1689894736842105,3.3158464,0.1612,3.4552004
0.1732421052631579,3.2921295,0.17240000000000003,3.2797086
0.1773894736842105,3.2694387,0.16760000000000003,3.316394
0.1798105263157895,3.2461786,0.19080000000000003,3.2561517
0.18482105263157897,3.2247386,0.17640000000000003,3.2527251
0.19,3.1991293,0.18800000000000006,3.2318194
0.19642105263157897,3.178625,0.17559999999999998,3.2261193
0.19909473684210524,3.1462336,0.17320000000000005,3.2926736
0.20115789473684212,3.132981,0.2,3.1251578
0.20538947368421054,3.1147768,0.20999999999999996,3.1112542
0.21115789473684213,3.089026,0.2184,3.0644703
0.2152,3.0721478,0.21599999999999997,3.0401511
0.21713684210526318,3.056733,0.21359999999999998,3.0788093
0.22345263157894737,3.0302703,0.20759999999999998,3.18965
0.22355789473684212,3.017445,0.23240000000000002,2.980363
0.23021052631578945,2.9973307,0.23,3.0303843
0.23311578947368425,2.9810884,0.2296,3.00286
0.23583157894736845,2.9646688,0.2248,3.0179455
0.2364421052631579,2.954943,0.2372,2.9555075
0.24164210526315794,2.9400356,0.24480000000000002,2.9112897
0.24400000000000002,2.9215164,0.2364,2.9442925
0.24307368421052633,2.9159102,0.2332,2.9478333
0.24827368421052634,2.8952737,0.23960000000000004,2.9507864
0.2482105263157895,2.8910222,0.24200000000000002,2.9101682
0.25290526315789474,2.8841572,0.2468,2.877048
0.25326315789473686,2.877766,0.24159999999999995,2.8919709
0.25477894736842105,2.8725615,0.24480000000000005,2.9012375
0.2559578947368421,2.854257,0.25160000000000005,2.875081
0.2594736842105263,2.8519573,0.2464,2.8719468
0.258,2.849519,0.2516,2.8668787
0.26046315789473684,2.840587,0.24760000000000001,2.8871744
0.26042105263157894,2.8363826,0.2532,2.8592365
0.2617684210526316,2.8305016,0.2524,2.8637774
0.2619578947368421,2.8306909,0.25440000000000007,2.8614495
0.26267368421052634,2.8242989,0.2564,2.8652353
0.25903157894736845,2.8268807,0.2556,2.8566809
0.26320000000000005,2.8249621,0.2572,2.8546667
0.26317894736842107,2.8208835,0.2576,2.8515038
0.2649684210526316,2.821232,0.2548,2.857848
