train_acc,train_loss,val_acc,val_loss
0.01882105263157895,4.5113754,0.024400000000000005,5.672204
0.032378947368421056,4.245511,0.0388,4.1513042
0.047852631578947376,4.1323557,0.06920000000000001,4.0133295
0.06267368421052633,4.0192337,0.0756,3.9526196
0.0809263157894737,3.9200702,0.0908,3.8750553
0.09587368421052633,3.831463,0.09759999999999999,3.8155935
0.10913684210526317,3.7496562,0.10640000000000001,3.859036
0.12395789473684211,3.6708593,0.1344,3.5627832
0.1369263157894737,3.6027205,0.1412,3.5483506
0.14583157894736842,3.5414093,0.1552,3.4564736
0.15766315789473684,3.4839606,0.1724,3.383948
0.1657263157894737,3.4390101,0.17600000000000002,3.364453
0.17938947368421054,3.3765454,0.18,3.3206856
0.18633684210526316,3.3389874,0.19360000000000002,3.266594
0.19227368421052632,3.2915285,0.18920000000000006,3.2580726
0.19806315789473686,3.255029,0.2,3.2803109
0.20684210526315788,3.2149062,0.22039999999999998,3.178177
0.21258947368421052,3.1724393,0.21760000000000002,3.2004545
0.22134736842105263,3.1318357,0.22719999999999999,3.1317396
0.22707368421052634,3.0962012,0.2248,3.1150913
0.23682105263157896,3.0577135,0.2404,3.0594287
0.24218947368421054,3.0311441,0.2532,3.0549238
0.2506736842105263,2.9981656,0.2528,2.981947
0.2539789473684211,2.966707,0.262,2.971876
0.2579578947368421,2.9398656,0.2572,2.9571028
0.26473684210526316,2.914689,0.2576,2.961754
0.26852631578947367,2.884316,0.2784,2.8942084
0.27197894736842104,2.8650582,0.2736,2.8801606
0.2782526315789474,2.837594,0.28600000000000003,2.83676
0.28610526315789475,2.8078287,0.27399999999999997,2.8690794
0.2870947368421053,2.7875607,0.27160000000000006,2.863918
0.2921684210526315,2.766518,0.2848,2.8349857
0.29650526315789466,2.7469676,0.2888,2.8326306
0.3015157894736842,2.7203784,0.2852,2.8249483
0.3023578947368421,2.7092342,0.28800000000000003,2.790125
0.30909473684210526,2.6949914,0.2992,2.7500012
0.3113263157894737,2.6683095,0.29159999999999997,2.724657
0.31307368421052634,2.6532083,0.298,2.7614079
0.3206105263157895,2.6341188,0.3028,2.7217138
0.3212,2.616492,0.3108,2.6819372
0.32654736842105264,2.5969918,0.31120000000000003,2.6790771
0.3281894736842105,2.590536,0.3208,2.6332529
0.3318105263157895,2.5630865,0.30960000000000004,2.6458101
0.3323157894736842,2.561653,0.3096,2.7011533
0.3373684210526316,2.5424747,0.3264,2.6641517
0.3393473684210526,2.526929,0.3224,2.6446543
0.3463578947368421,2.5094316,0.33199999999999996,2.6114423
0.3487368421052632,2.495305,0.33360000000000006,2.6123822
0.34814736842105265,2.4835312,0.33399999999999996,2.6084936
0.3558315789473684,2.462297,0.34119999999999995,2.5456686
0.3543368421052632,2.4558613,0.3308,2.590551
0.35882105263157893,2.4400427,0.32799999999999996,2.5801857
0.3617684210526315,2.416947,0.3232,2.6125371
0.3637684210526316,2.4178674,0.3332,2.5821493
0.3653684210526316,2.4067469,0.34159999999999996,2.5517793
0.3695578947368421,2.3920128,0.3504,2.4899163
0.37006315789473687,2.3817267,0.348,2.4851089
0.372821052631579,2.3665748,0.34,2.539603
0.3757052631578947,2.3526795,0.34519999999999995,2.4907138
0.3800421052631579,2.338627,0.34480000000000005,2.4872987
0.3812,2.3332682,0.34480000000000005,2.4917672
0.38178947368421057,2.3248026,0.3544,2.4480202
0.3835368421052632,2.320985,0.35119999999999996,2.4651406
0.38511578947368424,2.305601,0.3636,2.4431486
0.38913684210526317,2.293641,0.36200000000000004,2.4217558
0.3897263157894737,2.2836258,0.36239999999999994,2.4263132
0.3941473684210527,2.2703674,0.3592,2.4348059
0.39593684210526314,2.26285,0.3692,2.4013155
0.3973684210526316,2.249701,0.3704,2.415786
0.40004210526315787,2.2444017,0.3628,2.4155536
0.4014736842105263,2.238812,0.36879999999999996,2.380783
0.40187368421052627,2.2339904,0.36440000000000006,2.389817
0.40324210526315796,2.2226233,0.36200000000000004,2.4139194
0.4035368421052632,2.220212,0.37560000000000004,2.3780198
0.40913684210526324,2.2052765,0.3652,2.4122393
0.40968421052631576,2.1951275,0.3703999999999999,2.3918493
0.41189473684210526,2.1916318,0.36800000000000005,2.3868043
0.41054736842105266,2.1943629,0.3692,2.3962824
0.4129894736842106,2.187564,0.3716,2.3834486
0.4156842105263158,2.1785357,0.3736,2.362613
0.4146947368421052,2.1703146,0.3696,2.3811595
0.4168631578947368,2.168148,0.3812,2.3643165
0.41888421052631575,2.1642075,0.38199999999999995,2.3598351
0.4193052631578948,2.1493435,0.3796,2.356624
0.41787368421052634,2.1517735,0.3743999999999999,2.3566396
0.4183157894736842,2.1509104,0.3724,2.3418357
0.4245894736842105,2.1390185,0.376,2.3495185
0.42138947368421054,2.137419,0.37920000000000004,2.3555975
0.42162105263157895,2.1324625,0.3827999999999999,2.3486347
0.4227578947368421,2.1408927,0.38160000000000005,2.346006
0.42155789473684213,2.137964,0.38280000000000003,2.3454251
0.4237473684210527,2.1256912,0.38,2.346014
0.4259157894736842,2.122851,0.3788,2.3475204
0.4248421052631579,2.1227965,0.37079999999999996,2.353032
0.42589473684210527,2.1228404,0.3791999999999999,2.3378794
0.4273894736842105,2.12273,0.3788,2.3383362
0.42934736842105264,2.1188493,0.3804,2.3450692
0.4253684210526316,2.118956,0.38439999999999996,2.343259
0.4281684210526316,2.1143987,0.38199999999999995,2.3385615
0.42709473684210525,2.116713,0.3804,2.3432102
