train_acc,train_loss,val_acc,val_loss
0.02595789473684211,4.40086,0.05800000000000001,4.174524
0.047094736842105266,4.1390676,0.054400000000000004,4.0587187
0.060442105263157894,4.0309477,0.0684,4.0627127
0.07254736842105265,3.9566467,0.08560000000000001,3.8902967
0.08703157894736843,3.8788197,0.10159999999999998,3.7576318
0.09852631578947371,3.8070858,0.1176,3.7287698
0.11237894736842108,3.7359247,0.12119999999999999,3.6961222
0.12477894736842107,3.665333,0.1408,3.578775
0.1413684210526316,3.588181,0.1444,3.5277925
0.1515578947368421,3.5268002,0.1632,3.4346454
0.1638736842105263,3.4558177,0.1704,3.3894897
0.17370526315789475,3.407354,0.18600000000000003,3.332147
0.18210526315789474,3.345446,0.1788,3.3606842
0.18905263157894736,3.2989833,0.1928,3.3133054
0.20079999999999998,3.2429013,0.1852,3.283742
0.2080421052631579,3.200715,0.21799999999999997,3.1813965
0.21930526315789478,3.155541,0.2228,3.1007578
0.2246736842105263,3.108258,0.22759999999999997,3.1446085
0.2352,3.0589447,0.22839999999999996,3.1657577
0.24833684210526313,3.0041525,0.24479999999999996,3.01395
0.25353684210526317,2.9555259,0.244,2.9707983
0.2635157894736842,2.9098961,0.2584,2.9780493
0.27147368421052637,2.8688147,0.25079999999999997,2.9551198
0.2782526315789474,2.8259046,0.27,2.9170926
0.2873684210526316,2.786038,0.2808,2.8254435
0.2945263157894737,2.7533827,0.29719999999999996,2.8004107
0.30267368421052626,2.7034428,0.302,2.7413518
0.30640000000000006,2.6784365,0.30200000000000005,2.7110803
0.31505263157894736,2.6479857,0.3016,2.7656646
0.3223157894736843,2.610353,0.3068,2.7275236
0.32856842105263157,2.5835755,0.3004,2.7056189
0.3347368421052631,2.5513456,0.3296,2.618414
0.340442105263158,2.5264103,0.3436,2.5740948
0.34549473684210524,2.494841,0.33559999999999995,2.5997488
0.34774736842105264,2.4747295,0.338,2.5788603
0.35366315789473685,2.4556332,0.3328,2.5886936
0.3605894736842105,2.4270685,0.3508,2.5239956
0.3649473684210527,2.3939536,0.358,2.473663
0.3701473684210526,2.3833065,0.35159999999999997,2.4742959
0.3732631578947368,2.360371,0.33759999999999996,2.5566647
0.37879999999999997,2.339265,0.3552,2.4839683
0.38326315789473686,2.3143468,0.3628,2.448615
0.3867157894736842,2.2885213,0.3436,2.5237598
0.39082105263157896,2.2724838,0.364,2.4650943
0.3951368421052632,2.2604327,0.3456,2.5902295
0.4012842105263158,2.238315,0.35200000000000004,2.496816
0.4022105263157895,2.2174299,0.3588,2.4957707
0.40583157894736843,2.199391,0.3732000000000001,2.3803322
0.41225263157894737,2.1848536,0.3796,2.3441176
0.41467368421052636,2.1642606,0.39039999999999997,2.335315
0.41983157894736844,2.154029,0.3868,2.362457
0.4230947368421053,2.1342537,0.37799999999999995,2.399296
0.42694736842105263,2.1086485,0.38480000000000003,2.341674
0.42600000000000005,2.1020312,0.392,2.3347874
0.4327368421052632,2.0893097,0.38720000000000004,2.2635725
0.4349052631578947,2.0741267,0.4,2.284637
0.4380421052631579,2.0612962,0.40399999999999997,2.253409
0.4416421052631579,2.0485334,0.38799999999999996,2.3486605
0.44461052631578946,2.0295975,0.39520000000000005,2.2990344
0.44665263157894736,2.017473,0.40440000000000004,2.282331
0.45294736842105265,2.0035145,0.4048,2.2804613
0.45351578947368426,1.9961433,0.39880000000000004,2.2867332
0.454421052631579,1.9833161,0.40559999999999996,2.2391925
0.45966315789473683,1.9691454,0.402,2.229698
0.46296842105263164,1.959156,0.40279999999999994,2.2795832
0.46484210526315795,1.943145,0.4092,2.2443972
0.46913684210526313,1.9272304,0.4132,2.2081535
0.4697263157894737,1.9221811,0.41559999999999997,2.1825652
0.4731578947368421,1.9099007,0.42200000000000004,2.1761246
0.47587368421052634,1.8975204,0.4164000000000001,2.1861312
0.4777263157894737,1.8895742,0.42719999999999997,2.1459818
0.48061052631578954,1.887907,0.4232,2.1568906
0.4808,1.87517,0.41159999999999997,2.2247412
0.4829052631578948,1.8699689,0.42279999999999995,2.1509032
0.4880631578947368,1.8573232,0.4244,2.1807296
0.4893684210526316,1.8407159,0.42840000000000006,2.1579092
0.4885052631578947,1.8426116,0.4296000000000001,2.1398072
0.4933684210526316,1.8303622,0.4296,2.1499648
0.4906315789473684,1.8272709,0.43199999999999994,2.14312
0.4958526315789473,1.8163824,0.43160000000000004,2.1405501
0.4933052631578948,1.8166437,0.42879999999999996,2.1552725
0.4960631578947368,1.8036135,0.4228,2.1265872
0.49926315789473685,1.804309,0.434,2.1371298
0.5028210526315791,1.789874,0.4272000000000001,2.143096
0.5003157894736843,1.7908876,0.4352,2.1419034
0.5032,1.783033,0.43520000000000003,2.1145
0.5045894736842106,1.7786185,0.43040000000000006,2.1263583
0.5009052631578947,1.7855287,0.4348,2.117836
0.5073473684210527,1.7697659,0.43119999999999997,2.1264603
0.5069894736842105,1.7658821,0.4352,2.1184387
0.505621052631579,1.7680867,0.4368,2.1185882
0.5093473684210527,1.7619256,0.43400000000000005,2.1131284
0.5093684210526316,1.7581407,0.4384,2.1136026
0.5087368421052633,1.7581265,0.434,2.1232696
0.5089052631578947,1.7571462,0.43520000000000003,2.1207378
0.5075578947368421,1.7551445,0.43439999999999995,2.1118166
0.5086105263157895,1.7513602,0.4364,2.1176324
0.5106947368421053,1.7499377,0.43279999999999996,2.1169443
0.5096842105263159,1.7491311,0.4364,2.1097362
0.5106736842105263,1.7499607,0.4384,2.1193874
